馬名,日付,開催,天気,レース名,馬番,人気,着順,騎手,距離,状態,タイム
ヒカリエンペラー,2020/01/02,川崎,晴,凧揚げ賞,9,7,9,町田直希,ダ1500,良,1:38.9
ヒカリエンペラー,2019/12/16,川崎,晴,エクリプス賞,8,4,4,町田直希,ダ1500,良,1:38.5
ヒカリエンペラー,2019/11/21,川崎,晴,ギャラクシー賞,3,9,7,町田直希,ダ1500,良,1:38.8
ヒカリエンペラー,2019/10/22,川崎,曇,2歳3,1,4,4,町田直希,ダ1400,不,1:34.7
ヒカリエンペラー,2019/09/04,川崎,曇,ラビリンス賞,1,8,6,町田直希,ダ1500,不,1:41.2
ヒカリエンペラー,2019/08/21,川崎,晴,プロミネンス賞,4,5,7,町田直希,ダ1400,良,1:34.7
ヒカリエンペラー,2019/08/02,川崎,晴,ジェネシス賞,6,2,8,町田直希,ダ1400,良,1:37.1
ヒカリエンペラー,2019/07/04,川崎,雨,2歳3,6,6,1,町田直希,ダ1400,不,1:35.1
ヒカリエンペラー,2019/06/14,川崎,晴,スパーキングデビュー,6,4,5,町田直希,ダ900,良,0:58.1
フェイスタロー,2021/04/05,船橋,曇,C1四　五六　ア,3,8,11,福原杏,ダ1500,不,1:39.6
フェイスタロー,2021/03/15,船橋,晴,馬い!卵はサンサンエ,9,13,9,石崎駿,ダ1500,稍,1:38.2
フェイスタロー,2021/02/25,浦和,晴,今年は見せたい巾着田,1,11,9,和田譲治,ダ1500,良,1:39.3
フェイスタロー,2021/02/09,船橋,晴,馬い!?明日開催池尻,11,11,11,和田譲治,ダ1600,良,1:46.6
フェイスタロー,2020/09/28,船橋,晴,ダリア特別,11,3,11,笹川翼,ダ1500,稍,1:39.4
フェイスタロー,2020/09/22,浦和,晴,特選,3,2,1,笹川翼,ダ1500,良,1:37.4
フェイスタロー,2020/09/01,川崎,曇,合歓木特別,6,3,2,笠野雄大,ダ1600,良,1:45.4
フェイスタロー,2020/08/04,船橋,晴,3歳二,5,5,3,岡部誠,ダ1500,良,1:37.6
フェイスタロー,2020/07/19,船橋,晴,3歳二,6,6,6,岡部誠,ダ1500,重,1:39.0
フェイスタロー,2020/06/17,船橋,晴,3歳　五組下,5,11,1,水野翔,ダ1500,稍,1:38.5
フェイスタロー,2020/05/07,船橋,晴,3歳六,5,6,12,真島大輔,ダ1200,稍,1:20.7
フェイスタロー,2020/04/01,船橋,雨,3歳七,7,6,5,石崎駿,ダ1200,不,1:17.5
フェイスタロー,2020/03/12,船橋,晴,3歳　五組下,9,7,6,山本聡哉,ダ1500,稍,1:40.1
フェイスタロー,2020/02/12,船橋,晴,3歳六,3,10,5,山本聡哉,ダ1200,良,1:18.3
フェイスタロー,2020/01/09,船橋,晴,ジュエルミネーション,6,9,7,山本聡紀,ダ1200,重,1:19.3
フェイスタロー,2019/09/24,船橋,曇,2歳二,10,7,8,今野忠成,ダ1500,稍,1:41.8
フェイスタロー,2019/09/12,浦和,晴,2歳四,5,7,2,今野忠成,ダ1400,重,1:32.4
フェイスタロー,2019/08/31,船橋,晴,2歳三,1,2,6,矢野貴之,ダ1200,重,1:19.4
フェイスタロー,2019/08/09,船橋,晴,ハイビスカスデビュー,9,3,5,矢野貴之,ダ1000,良,1:04.3
スマイルウィ,2021/04/08,船橋,曇,鳥待月特別,8,1,1,森泰斗,ダ1500,良,1:34.8
スマイルウィ,2021/03/19,船橋,晴,日刊ゲンダイDIGI,10,3,6,張田昂,ダ1700,良,1:49.5
スマイルウィ,2021/03/01,川崎,晴,早花咲月特別,3,4,4,張田昂,ダ1500,良,1:36.6
スマイルウィ,2020/12/21,浦和,晴,冬至特別,1,1,6,張田昂,ダ1400,良,1:29.8
スマイルウィ,2020/12/02,船橋,雨,リゲル特別,8,3,2,張田昂,ダ1500,稍,1:34.6
スマイルウィ,2020/10/29,船橋,晴,小春日和特別,6,2,11,張田昂,ダ1600,稍,1:44.1
スマイルウィ,2020/05/14,川崎,晴,若葉OP(OP),5,2,1,張田昂,ダ1500,良,1:35.5
スマイルウィ,2020/04/15,川崎,晴,クラウンC(G),3,10,10,張田昂,ダ1600,稍,1:45.4
スマイルウィ,2020/03/24,浦和,晴,若草特別,7,1,1,張田昂,ダ1500,良,1:36.2
スマイルウィ,2020/01/11,船橋,晴,ハートビート・スプリ,6,1,1,張田昂,ダ1200,稍,1:15.1
スマイルウィ,2019/12/12,船橋,晴,リバーサイドアイドル,10,1,2,張田昂,ダ1200,稍,1:15.1
スマイルウィ,2019/09/27,船橋,曇,紅葉葵デビュー,5,1,1,張田昂,ダ1000,良,1:01.0
ミヤノクリステン,2021/02/25,佐賀,曇,アメジスト特選,1,4,11,兒島真二,ダ1800,良,2:03.8
ミヤノクリステン,2021/02/07,佐賀,晴,長崎街道嬉野宿特選,12,8,6,兒島真二,ダ1400,稍,1:31.0
ミヤノクリステン,2021/01/11,佐賀,曇,長崎街道鳴瀬宿特選,4,4,10,真島正徳,ダ1400,不,1:32.5
ミヤノクリステン,2019/11/02,佐賀,晴,JRA認定天山賞,6,1,1,鮫島克也,ダ1750,良,1:57.4
ミヤノクリステン,2019/10/06,佐賀,晴,JRA認定九州ジュニ(G),8,4,2,鮫島克也,ダ1400,良,1:32.5
ミヤノクリステン,2019/09/08,佐賀,晴,2歳ー2組,1,2,1,鮫島克也,ダ1400,良,1:30.6
ミヤノクリステン,2019/08/25,佐賀,曇,JRA認定2歳ー1組,1,6,6,鮫島克也,ダ1400,不,1:32.3
ミヤノクリステン,2019/07/27,佐賀,曇,2歳ー1組,1,3,2,山口勲,ダ1400,良,1:30.5
ミヤノクリステン,2019/07/15,佐賀,晴,JRA認定2歳ー1組,3,3,4,鮫島克也,ダ1400,重,1:32.3
ミヤノクリステン,2019/06/16,佐賀,晴,2歳ー1組,1,1,4,山口勲,ダ1300,不,1:26.4
ミヤノクリステン,2019/05/18,佐賀,雨,2歳ー1組新馬,2,1,2,山口勲,ダ900,稍,0:55.5
ムーンパスリターン,2021/04/24,佐賀,晴,C2ー7組,4,7,7,山下裕貴,ダ1400,良,1:34.8
ムーンパスリターン,2021/04/11,佐賀,晴,C2ー7組,8,7,7,山下裕貴,ダ1300,良,1:27.7
ムーンパスリターン,2021/03/28,佐賀,曇,C2ー6組,8,6,5,川島拓,ダ1400,不,1:30.9
ムーンパスリターン,2021/03/14,佐賀,曇,C2ー6組,9,7,7,吉本隆記,ダ1300,稍,1:25.3
ムーンパスリターン,2021/02/27,佐賀,晴,C2ー6組,9,7,9,川島拓,ダ1300,重,1:27.7
ムーンパスリターン,2021/02/13,佐賀,晴,C2ー7組,1,8,4,吉本隆記,ダ1400,良,1:32.5
ムーンパスリターン,2021/01/30,佐賀,曇,C2ー6組,1,9,6,川島拓,ダ1400,稍,1:32.8
ムーンパスリターン,2021/01/17,佐賀,晴,C2ー7組,7,8,5,川島拓,ダ1400,重,1:33.1
ムーンパスリターン,2020/12/26,佐賀,晴,C2ー7組,3,6,2,吉本隆記,ダ1400,良,1:32.9
ムーンパスリターン,2020/12/12,佐賀,晴,C2ー8組,7,7,4,吉本隆記,ダ1400,良,1:32.9
ムーンパスリターン,2020/11/28,佐賀,晴,C2ー11組,1,6,4,川島拓,ダ1400,良,1:33.0
ムーンパスリターン,2020/11/14,佐賀,晴,C2ー11組,5,2,3,川島拓,ダ1300,良,1:26.9
ムーンパスリターン,2020/10/25,佐賀,晴,博多和牛杯,7,6,6,川島拓,ダ1300,重,1:25.1
ムーンパスリターン,2020/09/05,佐賀,曇,ホットスター特選,8,10,9,川島拓,ダ1400,良,1:34.3
ムーンパスリターン,2020/04/19,佐賀,曇,3歳ー3組,3,12,3,川島拓,ダ1300,重,1:23.4
ムーンパスリターン,2020/04/04,佐賀,晴,卯花月賞,7,11,11,川島拓,ダ1400,良,1:33.4
ムーンパスリターン,2020/03/21,佐賀,晴,佐賀弥生賞,9,10,10,川島拓,ダ1750,良,2:02.0
ムーンパスリターン,2020/03/07,佐賀,雨,スターレット特選,5,9,9,川島拓,ダ1800,良,2:03.5
ムーンパスリターン,2020/02/08,佐賀,晴,背振山特選,9,11,10,川島拓,ダ1400,良,1:34.6
ムーンパスリターン,2020/01/19,佐賀,曇,花吹雪賞(G),9,9,10,川島拓,ダ1800,稍,2:06.3
ムーンパスリターン,2020/01/04,佐賀,晴,佐賀若駒賞(OP),7,10,5,川島拓,ダ1800,良,2:01.7
ムーンパスリターン,2019/12/07,佐賀,晴,アルデバラン特別,6,4,7,川島拓,ダ1750,稍,1:59.5
ムーンパスリターン,2019/11/02,佐賀,晴,JRA認定天山賞,4,6,5,川島拓,ダ1750,良,1:58.7
ムーンパスリターン,2019/10/06,佐賀,晴,JRA認定九州ジュニ(G),1,5,6,川島拓,ダ1400,良,1:33.2
ムーンパスリターン,2019/09/23,佐賀,曇,シリウス特別,1,1,2,川島拓,ダ1400,稍,1:32.9
ムーンパスリターン,2019/09/08,佐賀,晴,JRA認定2歳ー1組,8,6,7,川島拓,ダ1400,良,1:31.2
ムーンパスリターン,2019/07/27,佐賀,曇,2歳ー1組,4,2,3,川島拓,ダ1400,良,1:30.8
ムーンパスリターン,2019/06/30,佐賀,曇,2歳ー1組,2,1,1,川島拓,ダ1300,不,1:26.0
ムーンパスリターン,2019/05/18,佐賀,雨,2歳ー1組新馬,4,7,3,川島拓,ダ900,稍,0:55.7
ジュンスピード,2021/04/09,船橋,曇,ビートロック特別,5,10,10,篠谷葵,ダ1600,良,1:44.9
ジュンスピード,2021/04/01,浦和,晴,春の風特別,9,7,9,篠谷葵,ダ800,稍,0:49.2
ジュンスピード,2021/01/25,川崎,晴,雪化粧特別,4,12,5,篠谷葵,ダ1500,不,1:38.4
ジュンスピード,2021/01/12,船橋,小雨,酒々井スプリント,9,12,12,臼井健太,ダ1200,良,1:15.4
ジュンスピード,2020/09/28,船橋,晴,日直島田の競馬Tim,2,6,8,張田昂,ダ1500,稍,1:38.7
ジュンスピード,2020/08/31,川崎,晴,凌霄花特別,13,5,10,笠野雄大,ダ1500,良,1:37.9
ジュンスピード,2020/04/28,大井,曇,東京プリンセス賞競走(G),6,13,14,張田昂,ダ1800,重,1:57.7
ジュンスピード,2020/04/01,船橋,雨,ブルーバードカップ東,4,7,7,町田直希,ダ1700,不,1:50.5
ジュンスピード,2020/03/11,船橋,晴,ベストビット特別,6,1,1,張田昂,ダ1600,重,1:44.3
ジュンスピード,2020/02/11,船橋,晴,ハートビート・プリン,5,5,5,張田昂,ダ1500,良,1:37.9
ジュンスピード,2020/01/30,川崎,晴,ジャニュアリーフラワ,14,8,4,落合玄太,ダ1500,重,1:37.7
ジュンスピード,2020/01/08,船橋,曇,ラーメン&bar96,1,6,4,張田昂,ダ1500,重,1:38.2
ジュンスピード,2019/09/25,船橋,晴,ハートビートヴィーナ,8,2,4,張田昂,ダ1500,稍,1:38.7
ジュンスピード,2019/08/29,船橋,晴,シーチャリオット・メ,9,2,4,張田昂,ダ1600,重,1:46.5
ジュンスピード,2019/08/09,船橋,晴,ハイビスカスデビュー,4,1,1,張田昂,ダ1000,良,1:02.0
ムーンパステイオー,2020/05/30,佐賀,曇,虹の松原特選,8,1,1,竹吉徹,ダ1400,良,1:30.3
ムーンパステイオー,2020/05/17,佐賀,晴,3歳ー4組,6,1,1,竹吉徹,ダ1300,不,1:23.7
ムーンパステイオー,2020/05/10,佐賀,曇,3歳ー9組,5,1,1,竹吉徹,ダ1400,稍,1:31.7
ムーンパステイオー,2020/04/02,笠松,晴,春光賞,7,5,2,川須栄彦,ダ1400,稍,1:29.2
ムーンパステイオー,2020/01/18,1小倉1,曇,3歳未勝利,10,12,10,藤岡康太,ダ1700,稍,1:49.6
ムーンパステイオー,2019/12/28,5阪神9,晴,2歳未勝利,1,12,11,川又賢治,ダ1400,稍,1:28.1
ムーンパステイオー,2019/11/02,5京都1,晴,2歳未勝利,1,12,7,松若風馬,ダ1200,良,1:14.1
ムーンパステイオー,2019/09/08,4阪神2,晴,2歳未勝利,3,9,8,川須栄彦,ダ1400,良,1:28.0
グリーンスナップ,2021/04/14,門別,曇,3歳以上C4ー2,1,1,1,石川倭,ダ1200,稍,1:15.0
グリーンスナップ,2020/10/28,門別,晴,3歳以上C4ー4,4,1,1,石川倭,ダ1200,重,1:14.2
グリーンスナップ,2020/10/20,門別,晴,3歳以上C4ー5,7,2,3,石川倭,ダ1200,稍,1:16.1
グリーンスナップ,2020/09/29,門別,晴,3歳以上C4ー5,5,3,4,石川倭,ダ1000,良,1:02.7
グリーンスナップ,2020/09/22,門別,晴,日高町家畜自衛防疫組,7,5,3,石川倭,ダ1000,稍,1:02.6
グリーンスナップ,2020/08/09,2新潟6,雨,3歳未勝利,3,15,15,木幡巧也,ダ1800,不,1:59.1
グリーンスナップ,2020/05/17,2東京8,晴,3歳未勝利,1,12,13,木幡巧也,ダ1600,稍,1:42.4
グリーンスナップ,2020/05/02,1福島7,晴,3歳未勝利,3,14,13,丹内祐次,ダ1150,良,1:12.1
シャイニールミナス,2021/01/30,1小倉5,晴,周防灘特別(2勝クラス),3,18,17,木幡育也,芝1200,良,1:09.8
シャイニールミナス,2020/11/08,3福島4,曇,西郷特別(2勝クラス),15,4,13,藤田菜七,ダ1150,良,1:10.3
シャイニールミナス,2020/08/09,2新潟6,曇,驀進特別(2勝クラス),3,7,14,津村明秀,芝1000,不,0:58.6
シャイニールミナス,2020/07/05,2函館2,曇,HTB杯(2勝クラス),5,3,10,丹内祐次,芝1200,良,1:10.3
シャイニールミナス,2020/06/21,1函館4,晴,3歳以上1勝クラス,3,1,1,丹内祐次,芝1200,良,1:08.7
シャイニールミナス,2020/06/14,1函館2,晴,3歳以上1勝クラス,2,1,3,丹内祐次,ダ1000,良,0:59.2
シャイニールミナス,2020/05/09,1新潟1,曇,はやぶさ賞(1勝クラス),5,6,2,丹内祐次,芝1000,良,0:55.4
シャイニールミナス,2020/04/19,1福島4,曇,3歳未勝利,9,3,1,丹内祐次,ダ1150,不,1:08.9
シャイニールミナス,2020/02/09,1小倉8,曇,3歳未勝利,14,1,4,横山武史,芝1200,良,1:09.7
シャイニールミナス,2020/01/25,1小倉3,曇,3歳未勝利,2,8,2,横山武史,芝1200,稍,1:10.1
シャイニールミナス,2019/11/09,3福島3,晴,2歳未勝利,9,7,12,横山武史,芝1200,良,1:11.1
シャイニールミナス,2019/08/04,2新潟4,晴,2歳新馬,14,3,5,津村明秀,芝1400,良,1:23.4
サンライトジュンコ,2020/08/15,2小倉1,晴,3歳未勝利,7,16,17,小坂忠士,芝2000,良,2:02.6
サンライトジュンコ,2020/08/02,2新潟4,晴,3歳未勝利,10,10,11,城戸義政,ダ1800,稍,1:55.4
サンライトジュンコ,2020/05/24,3京都10,晴,3歳未勝利,8,8,15,城戸義政,芝1800,良,1:50.7
サンライトジュンコ,2020/05/10,3京都6,曇,3歳未勝利,6,8,8,城戸義政,芝2000,良,2:02.6
リトルウィジー,2021/04/17,佐賀,晴,ヤマブキ賞,9,6,4,岩永千明,ダ1400,不,1:34.9
リトルウィジー,2021/04/02,佐賀,曇,C2ー24組,1,6,4,岩永千明,ダ1300,良,1:28.0
リトルウィジー,2021/03/20,佐賀,曇,C2ー24組,5,7,5,岩永千明,ダ1400,良,1:34.9
リトルウィジー,2021/03/06,佐賀,曇,C2ー23組,3,8,7,竹吉徹,ダ1300,不,1:29.8
リトルウィジー,2021/02/20,佐賀,晴,C2ー23組,8,8,10,岩永千明,ダ1400,不,1:36.0
リトルウィジー,2021/02/06,佐賀,晴,C2ー23組,8,9,9,岩永千明,ダ1400,稍,1:36.0
リトルウィジー,2021/01/23,佐賀,雨,C2ー23組,8,10,8,金山昇馬,ダ1400,不,1:36.5
リトルウィジー,2021/01/12,佐賀,曇,C2ー32組,5,8,9,岩永千明,ダ1300,不,1:28.5
リトルウィジー,2021/01/03,佐賀,晴,長楽萬年賞,7,8,4,金山昇馬,ダ1400,重,1:36.0
リトルウィジー,2020/12/18,佐賀,晴,C2ー24組,2,8,5,村松翔太,ダ1300,良,1:28.3
リトルウィジー,2020/12/04,佐賀,曇,C2ー25組,6,10,4,村松翔太,ダ1300,良,1:27.8
リトルウィジー,2020/11/21,佐賀,晴,つわぶき賞,8,7,9,村松翔太,ダ1400,重,1:34.9
リトルウィジー,2020/11/06,佐賀,曇,C2ー25組,2,9,10,村松翔太,ダ1400,稍,1:34.5
リトルウィジー,2020/10/17,佐賀,晴,C2ー29組,4,7,3,村松翔太,ダ1300,稍,1:26.1
リトルウィジー,2020/10/03,佐賀,晴,建亥月賞,10,11,8,村松翔太,ダ1300,良,1:26.8
リトルウィジー,2020/09/08,金沢,晴,3歳B　7,6,6,6,甲賀弘隆,ダ1400,良,1:36.0
リトルウィジー,2020/08/25,金沢,晴,3歳B　8,9,8,7,甲賀弘隆,ダ1400,良,1:34.4
リトルウィジー,2020/08/11,金沢,晴,3歳B　7,3,7,10,甲賀弘隆,ダ1400,良,1:35.7
リトルウィジー,2020/07/26,金沢,曇,3歳B　7,6,5,5,甲賀弘隆,ダ1400,重,1:33.9
リトルウィジー,2020/06/28,金沢,曇,3歳B　7,5,6,7,兼子千央,ダ1400,不,1:34.7
リトルウィジー,2020/06/21,金沢,晴,3歳B　二走2,3,4,6,米倉知,ダ1400,良,1:36.2
リトルウィジー,2020/06/14,金沢,雨,3歳B　6,7,7,6,兼子千央,ダ1400,不,1:33.7
リトルウィジー,2020/05/24,1新潟6,晴,3歳未勝利,4,16,16,秋山稔樹,芝1800,良,1:51.2
リトルウィジー,2019/11/16,5京都5,晴,2歳未勝利,6,18,18,坂井瑠星,芝1200,良,1:12.3
リトルウィジー,2019/10/05,4東京1,晴,2歳未勝利,6,14,14,武藤雅,芝1400,良,1:24.4
マテラアシスト,2020/08/09,2新潟6,雨,3歳未勝利,6,13,12,藤井勘一,ダ1800,不,1:57.3
マテラアシスト,2020/03/28,2阪神1,曇,3歳未勝利,12,10,9,川須栄彦,ダ1800,不,1:55.6
マテラアシスト,2020/03/22,1阪神9,晴,3歳未勝利,8,13,10,鮫島克駿,芝2000,良,2:02.1
マテラアシスト,2019/11/16,5京都5,晴,2歳未勝利,1,10,14,松若風馬,ダ1800,良,1:56.8
マテラアシスト,2019/10/12,4京都3,雨,2歳未勝利,11,11,9,藤岡佑介,芝2000,不,2:12.3
マテラアシスト,2019/09/22,4阪神7,曇,2歳新馬,11,8,7,藤岡佑介,芝2000,良,2:03.9
ミユキアルマンスル,2020/11/17,大井,晴,C2六　七八,1,8,12,西啓太,ダ1600,良,1:46.3
ミユキアルマンスル,2020/11/03,大井,曇,安田顕さんがJBCを,1,5,3,岡村健司,ダ1600,稍,1:44.3
ミユキアルマンスル,2020/10/06,大井,曇,C2九　十,4,8,9,岡村健司,ダ1600,良,1:45.4
ミユキアルマンスル,2020/09/24,大井,曇,エキサイティングリレ,3,9,6,岡村健司,ダ1600,重,1:44.3
ミユキアルマンスル,2020/06/25,大井,雨,3歳　265万,2,11,5,岡村健司,ダ1600,不,1:46.0
ミユキアルマンスル,2020/06/03,大井,曇,3歳　275万,1,7,8,和田譲治,ダ1600,良,1:45.5
ミユキアルマンスル,2020/05/20,大井,曇,3歳　270万,5,6,10,町田直希,ダ1600,不,1:45.7
ミユキアルマンスル,2020/04/28,大井,曇,3歳　73万円,4,2,1,西啓太,ダ1600,重,1:47.2
ミユキアルマンスル,2020/04/07,大井,晴,3歳　70万円,12,9,7,西啓太,ダ1400,良,1:31.4
ミユキアルマンスル,2020/03/15,大井,晴,3歳　30万円,8,4,7,西啓太,ダ1400,不,1:31.1
ミユキアルマンスル,2020/02/24,大井,晴,3歳　30万円,6,6,5,西啓太,ダ1400,良,1:32.8
レイチェルウーズ,2021/03/10,大井,晴,フジノウェーブ記念競(G),2,11,9,藤本現暉,ダ1400,稍,1:27.2
レイチェルウーズ,2021/01/21,大井,晴,’21ウィンタースプ(OP),6,12,6,藤本現暉,ダ1200,良,1:13.0
レイチェルウーズ,2020/12/30,大井,晴,東京シンデレラマイル(G),9,9,14,藤本現暉,ダ1600,良,1:43.3
レイチェルウーズ,2020/11/03,大井,曇,JBCレディスクラシ(G1),15,12,14,本田正重,ダ1800,稍,1:54.6
レイチェルウーズ,2020/10/15,川崎,曇,サルビアC(OP),5,3,10,本田正重,ダ2000,重,2:13.7
レイチェルウーズ,2020/06/10,川崎,晴,関東オークス【指定交(G2),14,6,7,本田正重,ダ2100,良,2:18.2
レイチェルウーズ,2020/04/28,大井,曇,東京プリンセス賞競走(G),13,1,4,本田正重,ダ1800,重,1:55.0
レイチェルウーズ,2020/03/25,浦和,晴,桜花賞(G),6,1,5,本田正重,ダ1600,良,1:42.3
レイチェルウーズ,2020/02/19,浦和,晴,ユングフラウ賞(G),3,1,1,本田正重,ダ1400,良,1:28.2
レイチェルウーズ,2019/12/31,大井,晴,東京2歳優駿牝馬競走(G),16,2,1,本田正重,ダ1600,稍,1:43.5
レイチェルウーズ,2019/12/10,船橋,曇,ハートビートマーメイ,1,1,1,本田正重,ダ1500,稍,1:35.5
レイチェルウーズ,2019/10/31,船橋,晴,シーサイドアイドル特,1,1,1,本田正重,ダ1200,重,1:13.9
レイチェルウーズ,2019/09/27,船橋,晴,紅葉葵デビュー,5,1,1,本田正重,ダ1000,良,1:00.4
ミチノギャング,2021/04/30,大井,晴,緑風賞競走,7,2,1,真島大輔,ダ1200,重,1:13.1
ミチノギャング,2021/04/12,大井,晴,トゥインクルオープニ,6,1,8,達城龍次,ダ1400,良,1:27.7
ミチノギャング,2021/03/12,大井,曇,弁天橋賞,3,2,2,達城龍次,ダ1400,良,1:26.7
ミチノギャング,2021/02/18,大井,曇,クリスマスローズ賞競,3,5,4,達城龍次,ダ1200,稍,1:12.0
ミチノギャング,2021/01/22,大井,晴,ガーネット賞競走,2,1,7,森泰斗,ダ1200,良,1:13.2
ミチノギャング,2020/12/25,大井,晴,メリークリスマス賞競,11,3,5,矢野貴之,ダ1200,良,1:13.9
ミチノギャング,2020/11/20,大井,曇,スポーツニッポン賞競,2,1,1,矢野貴之,ダ1200,良,1:12.4
ミチノギャング,2020/11/05,大井,晴,競馬のない日はメガイ,9,1,6,矢野貴之,ダ1400,良,1:27.6
ミチノギャング,2020/10/07,大井,雨,ペガサス賞競走,1,1,1,矢野貴之,ダ1200,良,1:12.5
ミチノギャング,2020/06/23,大井,曇,優駿スプリント競走(G),1,2,9,吉井章,ダ1200,不,1:13.6
ミチノギャング,2020/05/22,大井,曇,3歳　800万,11,1,1,真島大輔,ダ1200,不,1:12.5
ミチノギャング,2020/05/02,大井,晴,3歳　365万,10,1,2,真島大輔,ダ1200,良,1:12.9
ミチノギャング,2020/02/28,大井,晴,ムスカリ特別競走,11,6,2,真島大輔,ダ1200,良,1:14.0
ミチノギャング,2020/02/07,大井,晴,忘れな草特別競走,1,2,2,真島大輔,ダ1400,良,1:29.7
ミチノギャング,2019/12/30,大井,雨,2歳　116万,4,5,1,真島大輔,ダ1200,稍,1:15.3
ミチノギャング,2019/12/02,大井,曇,2歳　新馬(新馬),1,1,2,達城龍次,ダ1200,不,1:17.0
ピンフドラサン,2021/04/29,大井,雨,麹町賞競走,2,6,7,岡村健司,ダ1800,重,1:55.1
ピンフドラサン,2021/04/13,大井,曇,山王坂賞競走,2,5,3,岡村健司,ダ1800,良,1:55.9
ピンフドラサン,2021/03/09,大井,曇,ふたご座特別競走,14,2,3,笹川翼,ダ1800,重,1:57.2
ピンフドラサン,2021/02/19,大井,晴,C1一　二三,1,9,6,岡村健司,ダ1600,良,1:42.3
ピンフドラサン,2021/01/22,大井,晴,おうし座特別競走,4,4,6,岡村健司,ダ1800,良,1:56.8
ピンフドラサン,2020/12/24,大井,曇,クリスマスイブ特別競,5,7,2,岡村健司,ダ1800,良,1:57.4
ピンフドラサン,2020/12/10,大井,晴,C1四　五六,2,11,5,岡村健司,ダ1600,良,1:42.8
ピンフドラサン,2020/11/19,大井,晴,C1四　五,8,11,12,岡村健司,ダ1600,良,1:44.2
